ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COG	COGID	ALIGNMENT	STRUCTURE	ORIGINAL_ALIGNMENT	ORIGINAL_TOKENS	ORIGINAL_STRUCTURE
322	SJeolla	river	k'aŋ-kɛ	k'aŋ-kɛ	k͈ a ŋ		108_river-2	19	k͈ a ŋ	C V C	k͈ a ŋ k ɛ	k͈ a ŋ k ɛ	C V C C V
1447	Gangwon	road	kil	kil	k i l		109_road-1	20	k i l	C V C	k i l	k i l	C V C
1198	Gyeonggi	road	kil	kil	k i l		109_road-1	20	k i l	C V C	k i l	k i l	C V C
1624	Hwanghae	road	kil	kil	k i l		109_road-1	20	k i l	C V C	k i l	k i l	C V C
5	Jeju	road	cil	cil	tɕ i l		109_road-1	20	tɕ i l	C V C	tɕ i l	tɕ i l	C V C
2130	MKorean	road	kil	kil	k i l		109_road-1	20	k i l	C V C	k i l	k i l	C V C
1019	NChungcheong	road	cil	cil	tɕ i l		109_road-1	20	tɕ i l	C V C	tɕ i l	tɕ i l	C V C
673	NGyeongsang	road	kil	kil	k i l		109_road-1	20	k i l	C V C	k i l	k i l	C V C
335	NJeolla	road	cil	cil	tɕ i l		109_road-1	20	tɕ i l	C V C	tɕ i l	tɕ i l	C V C
2017	NPyongan	road	kil	kil	k i l		109_road-1	20	k i l	C V C	k i l	k i l	C V C
860	SChungcheong	road	kil	kil	k i l		109_road-1	20	k i l	C V C	k i l	k i l	C V C
482	SGyeongsang	road	cil	cil	tɕ i l		109_road-1	20	tɕ i l	C V C	tɕ i l	tɕ i l	C V C
1702	SHamgyong	road	cil	cil	tɕ i l		109_road-1	20	tɕ i l	C V C	tɕ i l	tɕ i l	C V C
159	SJeolla	road	cil	cil	tɕ i l		109_road-1	20	tɕ i l	C V C	tɕ i l	tɕ i l	C V C
1913	SPyongan	road	kil	kil	k i l		109_road-1	20	k i l	C V C	k i l	k i l	C V C
1526	Gangwon	root	p'u-rən-gə-ɟi	p'u-rən-gə-ɟi	p͈ u ɾ ə n g ə ɟ i		110_root-1	22	p͈ u ɾ ə n g ə ɟ i	C V C V C C V C V	- p͈ u ɾ ə n g ə ɟ i	p͈ u ɾ ə n g ə ɟ i	C V C V C C V C V
1307	Gyeonggi	root	p'u-reŋ-i	p'u-reŋ-i	p͈ u ɾ e ŋ i		110_root-1	22	p͈ u ɾ e ŋ - - - i	C V C V C V	- p͈ u ɾ e ŋ - - - i	p͈ u ɾ e ŋ i	C V C V C V
78	Jeju	root	p'ul-li	p'ul-li	p͈ u l l i		110_root-1	22	p͈ u l - - l - - i	C V C C V	- p͈ u l - - l - - i	p͈ u l l i	C V C C V
2231	MKorean	root	spul-hwi	spul-hwi	p u l h w i		110_root-1	22	p u l - - h - w i	C V C C C V	s p u l - - h - w i	s p u l h w i	C C V C C C V
1098	NChungcheong	root	p'u-riŋ-i	p'u-riŋ-i	p͈ u ɾ i ŋ i		110_root-1	22	p͈ u ɾ i ŋ - - - i	C V C V C V	- p͈ u ɾ i ŋ - - - i	p͈ u ɾ i ŋ i	C V C V C V
754	NGyeongsang	root	p'u-rə-gi	p'u-rə-gi	p͈ u ɾ ə g i		110_root-1	22	p͈ u ɾ ə - g - - i	C V C V C V	- p͈ u ɾ ə - g - - i	p͈ u ɾ ə g i	C V C V C V
1863	NHamgyong	root	p'u-re-gi	p'u-re-gi	p͈ u ɾ e g i		110_root-1	22	p͈ u ɾ e - g - - i	C V C V C V	- p͈ u ɾ e - g - - i	p͈ u ɾ e g i	C V C V C V
406	NJeolla	root	p'u-riŋ-i	p'u-riŋ-i	p͈ u ɾ i ŋ i		110_root-1	22	p͈ u ɾ i ŋ - - - i	C V C V C V	- p͈ u ɾ i ŋ - - - i	p͈ u ɾ i ŋ i	C V C V C V
2073	NPyongan	root	p'u-rək-ɟi	p'u-rək-ɟi	p͈ u ɾ ə k ɟ i		110_root-1	22	p͈ u ɾ ə - k - ɟ i	C V C V C C V	- p͈ u ɾ ə - k - ɟ i	p͈ u ɾ ə k ɟ i	C V C V C C V
934	SChungcheong	root	p'u-rəŋ-i	p'u-rəŋ-i	p͈ u ɾ ə ŋ i		110_root-1	22	p͈ u ɾ ə ŋ - - - i	C V C V C V	- p͈ u ɾ ə ŋ - - - i	p͈ u ɾ ə ŋ i	C V C V C V
564	SGyeongsang	root	p'u-riŋ-i	p'u-riŋ-i	p͈ u ɾ i ŋ i		110_root-1	22	p͈ u ɾ i ŋ - - - i	C V C V C V	- p͈ u ɾ i ŋ - - - i	p͈ u ɾ i ŋ i	C V C V C V
1757	SHamgyong	root	p'u-re-gi	p'u-re-gi	p͈ u ɾ e g i		110_root-1	22	p͈ u ɾ e - g - - i	C V C V C V	- p͈ u ɾ e - g - - i	p͈ u ɾ e g i	C V C V C V
237	SJeolla	root	p'u-rɛŋ-i	p'u-rɛŋ-i	p͈ u ɾ ɛ ŋ i		110_root-1	22	p͈ u ɾ ɛ ŋ - - - i	C V C V C V	- p͈ u ɾ ɛ ŋ - - - i	p͈ u ɾ ɛ ŋ i	C V C V C V
1968	SPyongan	root	p'u-rək-ɟi	p'u-rək-ɟi	p͈ u ɾ ə k ɟ i		110_root-1	22	p͈ u ɾ ə - k - ɟ i	C V C V C C V	- p͈ u ɾ ə - k - ɟ i	p͈ u ɾ ə k ɟ i	C V C V C C V
1489	Gangwon	rope	sɛt-ki	sɛt-ki	s ɛ t k i		111_rope-2	24	s ɛ - - - t k i	C V C C V	s ɛ - - - t k i	s ɛ t k i	C V C C V
1257	Gyeonggi	rope	sɛt-ki	sɛt-ki	s ɛ t k i		111_rope-2	24	s ɛ - - - t k i	C V C C V	s ɛ - - - t k i	s ɛ t k i	C V C C V
1648	Hwanghae	rope	sɛt-ki	sɛt-ki	s ɛ t k i		111_rope-2	24	s ɛ - - - t k i	C V C C V	s ɛ - - - t k i	s ɛ t k i	C V C C V
1062	NChungcheong	rope	sɛt-ki	sɛt-ki	s ɛ t k i		111_rope-2	24	s ɛ - - - t k i	C V C C V	s ɛ - - - t k i	s ɛ t k i	C V C C V
717	NGyeongsang	rope	sɛt-ki	sɛt-ki	s ɛ t k i		111_rope-2	24	s ɛ - - - t k i	C V C C V	s ɛ - - - t k i	s ɛ t k i	C V C C V
1836	NHamgyong	rope	sɛt-ki	sɛt-ki	s ɛ t k i		111_rope-2	24	s ɛ - - - t k i	C V C C V	s ɛ - - - t k i	s ɛ t k i	C V C C V
376	NJeolla	rope	san-nɛt-ki	san-nɛt-ki	s a n n ɛ t k i		111_rope-2	24	s a n n ɛ t k i	C V C C V C C V	s a n n ɛ t k i	s a n n ɛ t k i	C V C C V C C V
2047	NPyongan	rope	sɛt-ki	sɛt-ki	s ɛ t k i		111_rope-2	24	s ɛ - - - t k i	C V C C V	s ɛ - - - t k i	s ɛ t k i	C V C C V
901	SChungcheong	rope	sɛt-ki	sɛt-ki	s ɛ t k i		111_rope-2	24	s ɛ - - - t k i	C V C C V	s ɛ - - - t k i	s ɛ t k i	C V C C V
526	SGyeongsang	rope	sɛt-ki	sɛt-ki	s ɛ t k i		111_rope-2	24	s ɛ - - - t k i	C V C C V	s ɛ - - - t k i	s ɛ t k i	C V C C V
1729	SHamgyong	rope	sɛt-ki	sɛt-ki	s ɛ t k i		111_rope-2	24	s ɛ - - - t k i	C V C C V	s ɛ - - - t k i	s ɛ t k i	C V C C V
199	SJeolla	rope	sɛt-ki	sɛt-ki	s ɛ t k i		111_rope-2	24	s ɛ - - - t k i	C V C C V	s ɛ - - - t k i	s ɛ t k i	C V C C V
1943	SPyongan	rope	sɛt-ki	sɛt-ki	s ɛ t k i		111_rope-2	24	s ɛ - - - t k i	C V C C V	s ɛ - - - t k i	s ɛ t k i	C V C C V
1523	Gangwon	rotten	s'ə-ku-sə	s'ə-ku-sə	s͈ ə k u s ə		112_rotten-1	25	s͈ ə k u s ə	C V C V C V	- s͈ ə k u s ə	s͈ ə k u s ə	C V C V C V
1304	Gyeonggi	rotten	sək-	sək-	s ə k		112_rotten-1	25	s ə k - - -	C V C	- s ə k - - -	s ə k	C V C
75	Jeju	rotten	sək-	sək-	s ə k		112_rotten-1	25	s ə k - - -	C V C	- s ə k - - -	s ə k	C V C
2228	MKorean	rotten	psək-	psək-	s ə k		112_rotten-1	25	s ə k - - -	C V C	p s ə k - - -	p s ə k	C C V C
1095	NChungcheong	rotten	s'ə-ku-sə	s'ə-ku-sə	s͈ ə k u s ə		112_rotten-1	25	s͈ ə k u s ə	C V C V C V	- s͈ ə k u s ə	s͈ ə k u s ə	C V C V C V
751	NGyeongsang	rotten	sə-ku-ni	sə-ku-ni	s ə k u n i		112_rotten-1	25	s ə k u n i	C V C V C V	- s ə k u n i	s ə k u n i	C V C V C V
931	SChungcheong	rotten	s'ə-ku-sə	s'ə-ku-sə	s͈ ə k u s ə		112_rotten-1	25	s͈ ə k u s ə	C V C V C V	- s͈ ə k u s ə	s͈ ə k u s ə	C V C V C V
561	SGyeongsang	rotten	sə-ku-ni	sə-ku-ni	s ə k u n i		112_rotten-1	25	s ə k u n i	C V C V C V	- s ə k u n i	s ə k u n i	C V C V C V
234	SJeolla	rotten	s'ə-kun-	s'ə-kun-	s͈ ə k u n		112_rotten-1	25	s͈ ə k u n -	C V C V C	- s͈ ə k u n -	s͈ ə k u n	C V C V C
1619	Gangwon	round	t'uŋ-gɨ-rə-	t'uŋ-gɨ-rə-	t͈ u ŋ g ɨ ɾ		113_round-1	26	t͈ u ŋ g ɨ ɾ	C V C C V C	t͈ u ŋ g ɨ ɾ ə -	t͈ u ŋ g ɨ ɾ ə	C V C C V C V
1438	Gyeonggi	round	tuŋ-gɨl-	tuŋ-gɨl-	t u ŋ g ɨ l		113_round-1	26	t u ŋ g ɨ l	C V C C V C	t u ŋ g ɨ l - -	t u ŋ g ɨ l	C V C C V C
152	Jeju	round	tɛŋ-gu-ra-	tɛŋ-gu-ra-	t ɛ ŋ g u ɾ		113_round-1	26	t ɛ ŋ g u ɾ	C V C C V C	t ɛ ŋ g u ɾ a -	t ɛ ŋ g u ɾ a	C V C C V C V
2363	MKorean	round	tuŋ-gɨl-	tuŋ-gɨl-	t u ŋ g ɨ l		113_round-1	26	t u ŋ g ɨ l	C V C C V C	t u ŋ g ɨ l - -	t u ŋ g ɨ l	C V C C V C
1191	NChungcheong	round	t'uŋ-gɨl-	t'uŋ-gɨl-	t͈ u ŋ g ɨ l		113_round-1	26	t͈ u ŋ g ɨ l	C V C C V C	t͈ u ŋ g ɨ l - -	t͈ u ŋ g ɨ l	C V C C V C
854	NGyeongsang	round	t'uŋ-gɨ-rup-	t'uŋ-gɨ-rup-	t͈ u ŋ g ɨ ɾ		113_round-1	26	t͈ u ŋ g ɨ ɾ	C V C C V C	t͈ u ŋ g ɨ ɾ u p	t͈ u ŋ g ɨ ɾ u p	C V C C V C V C
475	NJeolla	round	t'uŋ-gɨl-	t'uŋ-gɨl-	t͈ u ŋ g ɨ l		113_round-1	26	t͈ u ŋ g ɨ l	C V C C V C	t͈ u ŋ g ɨ l - -	t͈ u ŋ g ɨ l	C V C C V C
1012	SChungcheong	round	t'uŋ-gɨ-rət-	t'uŋ-gɨ-rət-	t͈ u ŋ g ɨ ɾ		113_round-1	26	t͈ u ŋ g ɨ ɾ	C V C C V C	t͈ u ŋ g ɨ ɾ ə t	t͈ u ŋ g ɨ ɾ ə t	C V C C V C V C
665	SGyeongsang	round	t'uŋ-gɨl-	t'uŋ-gɨl-	t͈ u ŋ g ɨ l		113_round-1	26	t͈ u ŋ g ɨ l	C V C C V C	t͈ u ŋ g ɨ l - -	t͈ u ŋ g ɨ l	C V C C V C
327	SJeolla	round	t'uŋ-gɨ-rə-	t'uŋ-gɨ-rə-	t͈ u ŋ g ɨ ɾ		113_round-1	26	t͈ u ŋ g ɨ ɾ	C V C C V C	t͈ u ŋ g ɨ ɾ ə -	t͈ u ŋ g ɨ ɾ ə	C V C C V C V
1535	Gangwon	salt	so-gom	so-gom	s o g o m		114_salt-1	27	s o g o m	C V C V C	s o g o m	s o g o m	C V C V C
1317	Gyeonggi	salt	so-gom	so-gom	s o g o m		114_salt-1	27	s o g o m	C V C V C	s o g o m	s o g o m	C V C V C
1673	Hwanghae	salt	so-gom	so-gom	s o g o m		114_salt-1	27	s o g o m	C V C V C	s o g o m	s o g o m	C V C V C
87	Jeju	salt	so-gom	so-gom	s o g o m		114_salt-1	27	s o g o m	C V C V C	s o g o m	s o g o m	C V C V C
2242	MKorean	salt	so-kom	so-kom	s o k o m		114_salt-1	27	s o k o m	C V C V C	s o k o m	s o k o m	C V C V C
414	NJeolla	salt	so-gom	so-gom	s o g o m		114_salt-1	27	s o g o m	C V C V C	s o g o m	s o g o m	C V C V C
2080	NPyongan	salt	so-gom	so-gom	s o g o m		114_salt-1	27	s o g o m	C V C V C	s o g o m	s o g o m	C V C V C
573	SGyeongsang	salt	so-gom	so-gom	s o g o m		114_salt-1	27	s o g o m	C V C V C	s o g o m	s o g o m	C V C V C
246	SJeolla	salt	so-gom	so-gom	s o g o m		114_salt-1	27	s o g o m	C V C V C	s o g o m	s o g o m	C V C V C
1975	SPyongan	salt	so-gom	so-gom	s o g o m		114_salt-1	27	s o g o m	C V C V C	s o g o m	s o g o m	C V C V C
1107	NChungcheong	salt	ho-jəm	ho-jəm	h o dʑ ə m		114_salt-2	28	h o dʑ ə m	C V C V C	h o dʑ ə m	h o dʑ ə m	C V C V C
764	NGyeongsang	salt	ho-jəm	ho-jəm	h o dʑ ə m		114_salt-2	28	h o dʑ ə m	C V C V C	h o dʑ ə m	h o dʑ ə m	C V C V C
942	SChungcheong	salt	ho-jəm	ho-jəm	h o dʑ ə m		114_salt-2	28	h o dʑ ə m	C V C V C	h o dʑ ə m	h o dʑ ə m	C V C V C
1531	Gangwon	sand	moŋ-kɛ	moŋ-kɛ	m o ŋ k ɛ		115_sand-1	30	m o ŋ k - ɛ	C V C C V	m o ŋ k - ɛ	m o ŋ k ɛ	C V C C V
1313	Gyeonggi	sand	mo-rɛ	mo-rɛ	m o ɾ ɛ		115_sand-1	30	m o - - ɾ ɛ	C V C V	m o - - ɾ ɛ	m o ɾ ɛ	C V C V
1670	Hwanghae	sand	mol-gɛ	mol-gɛ	m o l g ɛ		115_sand-1	30	m o l g - ɛ	C V C C V	m o l g - ɛ	m o l g ɛ	C V C C V
83	Jeju	sand	mol-lɛ	mol-lɛ	m o l l ɛ		115_sand-1	30	m o - l l ɛ	C V C C V	m o - l l ɛ	m o l l ɛ	C V C C V
2237	MKorean	sand	mo-rɛ	mo-rɛ	m o ɾ ɛ		115_sand-1	30	m o - - ɾ ɛ	C V C V	m o - - ɾ ɛ	m o ɾ ɛ	C V C V
1103	NChungcheong	sand	moŋ-kɛ	moŋ-kɛ	m o ŋ k ɛ		115_sand-1	30	m o ŋ k - ɛ	C V C C V	m o ŋ k - ɛ	m o ŋ k ɛ	C V C C V
1868	NHamgyong	sand	mo-sɛ	mo-sɛ	m o s ɛ		115_sand-1	30	m o - - s ɛ	C V C V	m o - - s ɛ	m o s ɛ	C V C V
411	NJeolla	sand	mok-sɛ	mok-sɛ	m o k s ɛ		115_sand-1	30	m o - k s ɛ	C V C C V	m o - k s ɛ	m o k s ɛ	C V C C V
2077	NPyongan	sand	mol-gɛ	mol-gɛ	m o l g ɛ		115_sand-1	30	m o l g - ɛ	C V C C V	m o l g - ɛ	m o l g ɛ	C V C C V
939	SChungcheong	sand	mo-sɛ	mo-sɛ	m o s ɛ		115_sand-1	30	m o - - s ɛ	C V C V	m o - - s ɛ	m o s ɛ	C V C V
1761	SHamgyong	sand	mol-gɛ	mol-gɛ	m o l g ɛ		115_sand-1	30	m o l g - ɛ	C V C C V	m o l g - ɛ	m o l g ɛ	C V C C V
243	SJeolla	sand	pok-sɛ	pok-sɛ	p o k s ɛ		115_sand-1	30	p o - k s ɛ	C V C C V	p o - k s ɛ	p o k s ɛ	C V C C V
1972	SPyongan	sand	mol-kɛ	mol-kɛ	m o l k ɛ		115_sand-1	30	m o l k - ɛ	C V C C V	m o l k - ɛ	m o l k ɛ	C V C C V
1534	Gangwon	sea	pa-da	pa-da	p a d a		116_sea-1	32	p a - - d a	C V C V	p a - - d a	p a d a	C V C V
1316	Gyeonggi	sea	pa-da	pa-da	p a d a		116_sea-1	32	p a - - d a	C V C V	p a - - d a	p a d a	C V C V
1672	Hwanghae	sea	pa-da	pa-da	p a d a		116_sea-1	32	p a - - d a	C V C V	p a - - d a	p a d a	C V C V
86	Jeju	sea	pa-rɨt	pa-rɨt	p a ɾ ɨ t		116_sea-1	32	p a ɾ ɨ t -	C V C V C	p a ɾ ɨ t -	p a ɾ ɨ t	C V C V C
2240	MKorean	sea	pa-da/pa-ral	pa-da	p a d a		116_sea-1	32	p a - - d a	C V C V	p a - - d a	p a d a	C V C V
1106	NChungcheong	sea	pa-da	pa-da	p a d a		116_sea-1	32	p a - - d a	C V C V	p a - - d a	p a d a	C V C V
763	NGyeongsang	sea	pa-da	pa-da	p a d a		116_sea-1	32	p a - - d a	C V C V	p a - - d a	p a d a	C V C V
1870	NHamgyong	sea	pa-da	pa-da	p a d a		116_sea-1	32	p a - - d a	C V C V	p a - - d a	p a d a	C V C V
413	NJeolla	sea	pa-tɛ	pa-tɛ	p a t ɛ		116_sea-1	32	p a - - t ɛ	C V C V	p a - - t ɛ	p a t ɛ	C V C V
2079	NPyongan	sea	pa-da	pa-da	p a d a		116_sea-1	32	p a - - d a	C V C V	p a - - d a	p a d a	C V C V
941	SChungcheong	sea	pa-da	pa-da	p a d a		116_sea-1	32	p a - - d a	C V C V	p a - - d a	p a d a	C V C V
572	SGyeongsang	sea	pa-da	pa-da	p a d a		116_sea-1	32	p a - - d a	C V C V	p a - - d a	p a d a	C V C V
1763	SHamgyong	sea	pa-da	pa-da	p a d a		116_sea-1	32	p a - - d a	C V C V	p a - - d a	p a d a	C V C V
245	SJeolla	sea	pa-da	pa-da	p a d a		116_sea-1	32	p a - - d a	C V C V	p a - - d a	p a d a	C V C V
1974	SPyongan	sea	pa-da	pa-da	p a d a		116_sea-1	32	p a - - d a	C V C V	p a - - d a	p a d a	C V C V
1602	Gangwon	seed	s'i-kat	s'i-kat	s͈ i k a t		117_seed-1	33	s͈ i k a - t	C V C V C	s͈ i k a - t -	s͈ i k a t	C V C V C
1414	Gyeonggi	seed	s'i-at	s'i-at	s͈ i a t		117_seed-1	33	s͈ i - a - t	C V V C	s͈ i - a - t -	s͈ i a t	C V V C
2336	MKorean	seed	psi	psi	p s		117_seed-1	33	- - - - p s	C C	- - - - p s i	p s i	C C V
1176	NChungcheong	seed	s'i-kap-si	s'i-kap-si	s͈ i k a p s		117_seed-1	33	s͈ i k a p s	C V C V C C	s͈ i k a p s i	s͈ i k a p s i	C V C V C C V
837	NGyeongsang	seed	s'i-kam	s'i-kam	s͈ i k a m		117_seed-1	33	s͈ i k a - m	C V C V C	s͈ i k a - m -	s͈ i k a m	C V C V C
1900	NHamgyong	seed	s'i-kat	s'i-kat	s͈ i k a t		117_seed-1	33	s͈ i k a - t	C V C V C	s͈ i k a - t -	s͈ i k a t	C V C V C
2118	NPyongan	seed	s'i-kat	s'i-kat	s͈ i k a t		117_seed-1	33	s͈ i k a - t	C V C V C	s͈ i k a - t -	s͈ i k a t	C V C V C
646	SGyeongsang	seed	s'i-kat	s'i-kat	s͈ i k a t		117_seed-1	33	s͈ i k a - t	C V C V C	s͈ i k a - t -	s͈ i k a t	C V C V C
1797	SHamgyong	seed	s'i-kat	s'i-kat	s͈ i k a t		117_seed-1	33	s͈ i k a - t	C V C V C	s͈ i k a - t -	s͈ i k a t	C V C V C
307	SJeolla	seed	s'i-kat	s'i-kat	s͈ i k a t		117_seed-1	33	s͈ i k a - t	C V C V C	s͈ i k a - t -	s͈ i k a t	C V C V C
1273	Gyeonggi	sharp	nal-ka-rop-	nal-ka-rop-	n a l k a ɾ o		119_sharp-1	35	n a l k a ɾ o	C V C C V C V	n a l k a ɾ o p	n a l k a ɾ o p	C V C C V C V C
2199	MKorean	sharp	nal-nɨi-	nal-nɨi-	n a l n ɨ i		119_sharp-1	35	n a l n ɨ - i	C V C C V V	n a l n ɨ - i -	n a l n ɨ i	C V C C V V
209	SJeolla	sharp	nal-kam-	nal-kam-	n a l k a m		119_sharp-1	35	n a l k a m -	C V C C V C	n a l k a m - -	n a l k a m	C V C C V C
1558	Gangwon	short	c'al-	c'al-	tɕ͈ a l		120_short-1	38	tɕ͈ a - l -	C V C	tɕ͈ a - l - -	tɕ͈ a l	C V C
1347	Gyeonggi	short	c'al-	c'al-	tɕ͈ a l		120_short-1	38	tɕ͈ a - l -	C V C	tɕ͈ a - l - -	tɕ͈ a l	C V C
106	Jeju	short	c'o-rɨ-	c'o-rɨ-	tɕ͈ o ɾ ɨ		120_short-1	38	tɕ͈ o - ɾ ɨ	C V C V	tɕ͈ o - ɾ ɨ -	tɕ͈ o ɾ ɨ	C V C V
1130	NChungcheong	short	c'al-	c'al-	tɕ͈ a l		120_short-1	38	tɕ͈ a - l -	C V C	tɕ͈ a - l - -	tɕ͈ a l	C V C
789	NGyeongsang	short	ca-ri-	ca-ri-	tɕ a ɾ i		120_short-1	38	tɕ a - ɾ i	C V C V	tɕ a - ɾ i -	tɕ a ɾ i	C V C V
430	NJeolla	short	c'a-rup-	c'a-rup-	tɕ͈ a ɾ u		120_short-1	38	tɕ͈ a - ɾ u	C V C V	tɕ͈ a - ɾ u p	tɕ͈ a ɾ u p	C V C V C
961	SChungcheong	short	c'al-	c'al-	tɕ͈ a l		120_short-1	38	tɕ͈ a - l -	C V C	tɕ͈ a - l - -	tɕ͈ a l	C V C
598	SGyeongsang	short	ca-ri-	ca-ri-	tɕ a ɾ i		120_short-1	38	tɕ a - ɾ i	C V C V	tɕ a - ɾ i -	tɕ a ɾ i	C V C V
268	SJeolla	short	cal-rup-	cal-rup-	tɕ a l ɾ u		120_short-1	38	tɕ a l ɾ u	C V C C V	tɕ a l ɾ u p	tɕ a l ɾ u p	C V C C V C
2268	MKorean	short	tjǝ-rɨ-	tjǝ-rɨ-	t dʑ ə ɾ		120_short-2	39	t dʑ ə ɾ	C C V C	t dʑ ə ɾ ɨ	t dʑ ə ɾ ɨ	C C V C V
1880	NHamgyong	short	t'ak-	t'ak-	t͈ a k		120_short-2	39	t͈ - a k	C V C	t͈ - a k -	t͈ a k	C V C
2092	NPyongan	short	tal-	tal-	t a l		120_short-2	39	t - a l	C V C	t - a l -	t a l	C V C
1986	SPyongan	short	tal-	tal-	t a l		120_short-2	39	t - a l	C V C	t - a l -	t a l	C V C
1457	Gangwon	shoulder	ək-kɛ	ək-kɛ	ə k k ɛ		121_shoulder-1	40	ə k k ɛ	V C C V	ə k k ɛ	ə k k ɛ	V C C V
1211	Gyeonggi	shoulder	ək-kɛ	ək-kɛ	ə k k ɛ		121_shoulder-1	40	ə k k ɛ	V C C V	ə k k ɛ	ə k k ɛ	V C C V
1630	Hwanghae	shoulder	ək-kɛ	ək-kɛ	ə k k ɛ		121_shoulder-1	40	ə k k ɛ	V C C V	ə k k ɛ	ə k k ɛ	V C C V
13	Jeju	shoulder	ək-kɛ	ək-kɛ	ə k k ɛ		121_shoulder-1	40	ə k k ɛ	V C C V	ə k k ɛ	ə k k ɛ	V C C V
2142	MKorean	shoulder	ǝ-kø	ǝ-kø	ə k ø		121_shoulder-1	40	ə - k ø	V C V	ə - k ø	ə k ø	V C V
1028	NChungcheong	shoulder	ək-kɛ	ək-kɛ	ə k k ɛ		121_shoulder-1	40	ə k k ɛ	V C C V	ə k k ɛ	ə k k ɛ	V C C V
683	NGyeongsang	shoulder	ək-kɛ	ək-kɛ	ə k k ɛ		121_shoulder-1	40	ə k k ɛ	V C C V	ə k k ɛ	ə k k ɛ	V C C V
1814	NHamgyong	shoulder	ək-kɛ	ək-kɛ	ə k k ɛ		121_shoulder-1	40	ə k k ɛ	V C C V	ə k k ɛ	ə k k ɛ	V C C V
345	NJeolla	shoulder	ək-kɛ	ək-kɛ	ə k k ɛ		121_shoulder-1	40	ə k k ɛ	V C C V	ə k k ɛ	ə k k ɛ	V C C V
2025	NPyongan	shoulder	ək-kɛ	ək-kɛ	ə k k ɛ		121_shoulder-1	40	ə k k ɛ	V C C V	ə k k ɛ	ə k k ɛ	V C C V
870	SChungcheong	shoulder	ək-kɛ	ək-kɛ	ə k k ɛ		121_shoulder-1	40	ə k k ɛ	V C C V	ə k k ɛ	ə k k ɛ	V C C V
492	SGyeongsang	shoulder	ək-ke	ək-ke	ə k k e		121_shoulder-1	40	ə k k e	V C C V	ə k k e	ə k k e	V C C V
1708	SHamgyong	shoulder	ək-kɛ	ək-kɛ	ə k k ɛ		121_shoulder-1	40	ə k k ɛ	V C C V	ə k k ɛ	ə k k ɛ	V C C V
1921	SPyongan	shoulder	ək-kɛ	ək-kɛ	ə k k ɛ		121_shoulder-1	40	ə k k ɛ	V C C V	ə k k ɛ	ə k k ɛ	V C C V
1354	Gyeonggi	shy, ashamed	pu-k'ɨ-rəp-	pu-k'ɨ-rəp-	p u k͈ ɨ ɾ ə p		122_shyashamed-1	42	p u k͈ ɨ ɾ ə p	C V C V C V C	p u k͈ ɨ ɾ ə p - - -	p u k͈ ɨ ɾ ə p	C V C V C V C
111	Jeju	shy, ashamed	pu-cʰi-rəp-	pu-cʰi-rəp-	p u tɕʰ i ɾ ə p		122_shyashamed-1	42	p u tɕʰ i ɾ ə p	C V C V C V C	p u tɕʰ i ɾ ə p - - -	p u tɕʰ i ɾ ə p	C V C V C V C
1136	NChungcheong	shy, ashamed	pu-k'ɨ-rəp-	pu-k'ɨ-rəp-	p u k͈ ɨ ɾ ə p		122_shyashamed-1	42	p u k͈ ɨ ɾ ə p	C V C V C V C	p u k͈ ɨ ɾ ə p - - -	p u k͈ ɨ ɾ ə p	C V C V C V C
795	NGyeongsang	shy, ashamed	pu-k'ɨ-rə-wə-sə	pu-k'ɨ-rə-wə-sə	p u k͈ ɨ ɾ ə w		122_shyashamed-1	42	p u k͈ ɨ ɾ ə w	C V C V C V C	p u k͈ ɨ ɾ ə w ə s ə	p u k͈ ɨ ɾ ə w ə s ə	C V C V C V C V C V
605	SGyeongsang	shy, ashamed	pu-k'ɨ-rə-bə-sə	pu-k'ɨ-rə-bə-sə	p u k͈ ɨ ɾ ə b		122_shyashamed-1	42	p u k͈ ɨ ɾ ə b	C V C V C V C	p u k͈ ɨ ɾ ə b ə s ə	p u k͈ ɨ ɾ ə b ə s ə	C V C V C V C V C V
1451	Gangwon	skin	sal-kat	sal-kat	s a l k a t		124_skin-1	48	s a l k a t	C V C C V C	s a l k a t - -	s a l k a t	C V C C V C
1204	Gyeonggi	skin	sal-kat	sal-kat	s a l k a t		124_skin-1	48	s a l k a t	C V C C V C	s a l k a t - -	s a l k a t	C V C C V C
2136	MKorean	skin	sal-	sal-	s a l		124_skin-1	48	s a l - - -	C V C	s a l - - - - -	s a l	C V C
1022	NChungcheong	skin	sal-kat	sal-kat	s a l k a t		124_skin-1	48	s a l k a t	C V C C V C	s a l k a t - -	s a l k a t	C V C C V C
677	NGyeongsang	skin	sal-kat	sal-kat	s a l k a t		124_skin-1	48	s a l k a t	C V C C V C	s a l k a t - -	s a l k a t	C V C C V C
339	NJeolla	skin	sal-k'ə-ɟuk	sal-k'ə-ɟuk	s a l k͈ ə ɟ		124_skin-1	48	s a l k͈ ə ɟ	C V C C V C	s a l k͈ ə ɟ u k	s a l k͈ ə ɟ u k	C V C C V C V C
864	SChungcheong	skin	sal-kat	sal-kat	s a l k a t		124_skin-1	48	s a l k a t	C V C C V C	s a l k a t - -	s a l k a t	C V C C V C
